label_id,label_type,name,name_type,name_source
9049,species,Lichmera notabilis,scientific,SpeciesMapping_11
9049,species,blchon1,ml_species_code,SpeciesMapping_11
9050,species,Lichmera squamata,scientific,SpeciesMapping_11
9050,species,White-tufted Honeyeater,common_en,SpeciesMapping_11
9050,species,whthon2,ml_species_code,SpeciesMapping_11
9051,species,Lichonycteris obscura,scientific,SpeciesMapping_11
9052,species,Ligurotettix coquilletti,scientific,SpeciesMapping_11
9053,species,Ligurotettix planum,scientific,SpeciesMapping_11
9054,species,Lilioceris lilii,scientific,SpeciesMapping_11
9055,species,Lilioceris merdigera,scientific,SpeciesMapping_11
9056,species,Lilium auratum,scientific,SpeciesMapping_11
9057,species,Linaria vulgaris,scientific,SpeciesMapping_11
9058,species,Limnoctites rectirostris,scientific,SpeciesMapping_11
9058,species,Straight-billed Reedhaunter,common_en,SpeciesMapping_11
9058,species,stbree2,ml_species_code,SpeciesMapping_11
9059,species,Limnodromus griseus,scientific,SpeciesMapping_11
9059,species,Short-billed Dowitcher,common_en,SpeciesMapping_11
9059,species,shbdow,ml_species_code,SpeciesMapping_11
9060,species,Limnodromus scolopaceus,scientific,SpeciesMapping_11
9060,species,Long-billed Dowitcher,common_en,SpeciesMapping_11
9060,species,lobdow,ml_species_code,SpeciesMapping_11
9061,species,Asian Dowitcher,common_en,SpeciesMapping_11
9061,species,Limnodromus semipalmatus,scientific,SpeciesMapping_11
9061,species,asidow1,ml_species_code,SpeciesMapping_11
9062,species,Limnodynastes convexiusculus,scientific,SpeciesMapping_11
9063,species,Limnodynastes depressus,scientific,SpeciesMapping_11
9064,species,Limnodynastes dorsalis,scientific,SpeciesMapping_11
9065,species,Limnodynastes dumerilii,scientific,SpeciesMapping_11
9065,species,t-11105922,ml_species_code,SpeciesMapping_11
9066,species,Limnodynastes fletcheri,scientific,SpeciesMapping_11
9067,species,Limnodynastes grayi,scientific,SpeciesMapping_11
9068,species,Limnodynastes interioris,scientific,SpeciesMapping_11
9069,species,Limnodynastes peronii,scientific,SpeciesMapping_11
9069,species,t-11107584,ml_species_code,SpeciesMapping_11
9070,species,Limnodynastes salmini,scientific,SpeciesMapping_11
9071,species,Limnodynastes superciliaris,scientific,SpeciesMapping_11
9072,species,Limnodynastes tasmaniensis,scientific,SpeciesMapping_11
9072,species,t-11148856,ml_species_code,SpeciesMapping_11
9073,species,Limnodynastes terraereginae,scientific,SpeciesMapping_11
9074,species,Limnomedusa macroglossa,scientific,SpeciesMapping_11
9075,species,Limnonectes acanthi,scientific,SpeciesMapping_11
9075,species,t-11041823,ml_species_code,SpeciesMapping_11
9076,species,Limnonectes fujianensis,scientific,SpeciesMapping_11
9077,species,Limnonectes gyldenstolpei,scientific,SpeciesMapping_11
9077,species,t-11130818,ml_species_code,SpeciesMapping_11
9078,species,Limnonectes hascheanus,scientific,SpeciesMapping_11
9079,species,Limnonectes kuhlii,scientific,SpeciesMapping_11
9080,species,Limnonectes microdiscus,scientific,SpeciesMapping_11
9080,species,t-11120833,ml_species_code,SpeciesMapping_11
9081,species,Limnonectes visayanus,scientific,SpeciesMapping_11
9081,species,t-11159261,ml_species_code,SpeciesMapping_11
9082,species,Limnonectes woodworthi,scientific,SpeciesMapping_11
9082,species,t-11151836,ml_species_code,SpeciesMapping_11
9083,species,Limnonectes,scientific,SpeciesMapping_11
9083,species,t-10594605,ml_species_code,SpeciesMapping_11
9084,species,Limnopsalta stradbrokensis,scientific,SpeciesMapping_11
9085,species,Curve-billed Reedhaunter,common_en,SpeciesMapping_11
9085,species,Limnornis curvirostris,scientific,SpeciesMapping_11
9085,species,cubree1,ml_species_code,SpeciesMapping_11
9086,species,Limnothlypis swainsonii,scientific,SpeciesMapping_11
9086,species,Swainson's Warbler,common_en,SpeciesMapping_11
9086,species,swawar,ml_species_code,SpeciesMapping_11
9087,species,Limonium wrightii,scientific,SpeciesMapping_11
9088,species,Limosa fedoa,scientific,SpeciesMapping_11
9088,species,Marbled Godwit,common_en,SpeciesMapping_11
9088,species,margod,ml_species_code,SpeciesMapping_11
9089,species,Hudsonian Godwit,common_en,SpeciesMapping_11
9089,species,Limosa haemastica,scientific,SpeciesMapping_11
9089,species,hudgod,ml_species_code,SpeciesMapping_11
9090,species,Bar-tailed Godwit,common_en,SpeciesMapping_11
9090,species,Limosa lapponica,scientific,SpeciesMapping_11
9090,species,batgod,ml_species_code,SpeciesMapping_11
9091,species,Black-tailed Godwit,common_en,SpeciesMapping_11
9091,species,Limosa limosa,scientific,SpeciesMapping_11
9091,species,bktgod,ml_species_code,SpeciesMapping_11
9092,species,Linanthus californicus,scientific,SpeciesMapping_11
9093,species,Linaria johannis,scientific,SpeciesMapping_11
9093,species,Warsangli Linnet,common_en,SpeciesMapping_11
9093,species,warlin1,ml_species_code,SpeciesMapping_11
9094,species,Linaria purpurea,scientific,SpeciesMapping_11
9095,species,Linaria yemenensis,scientific,SpeciesMapping_11
9095,species,Yemen Linnet,common_en,SpeciesMapping_11
9095,species,yemlin1,ml_species_code,SpeciesMapping_11
9096,species,Lindernia dubia,scientific,SpeciesMapping_11
9097,species,Linurgus olivaceus,scientific,SpeciesMapping_11
9097,species,Oriole Finch,common_en,SpeciesMapping_11
9097,species,orifin1,ml_species_code,SpeciesMapping_11
9098,species,Bugun Liocichla,common_en,SpeciesMapping_11
9098,species,Liocichla bugunorum,scientific,SpeciesMapping_11
9098,species,buglio1,ml_species_code,SpeciesMapping_11
9099,species,Emei Shan Liocichla,common_en,SpeciesMapping_11
9099,species,Liocichla omeiensis,scientific,SpeciesMapping_11
9099,species,gyflio1,ml_species_code,SpeciesMapping_11
9100,species,Liocichla phoenicea,scientific,SpeciesMapping_11
9100,species,Red-faced Liocichla,common_en,SpeciesMapping_11
9100,species,reflio2,ml_species_code,SpeciesMapping_11
9101,species,Liocichla ripponi,scientific,SpeciesMapping_11
9101,species,Scarlet-faced Liocichla,common_en,SpeciesMapping_11
9101,species,reflio3,ml_species_code,SpeciesMapping_11
9102,species,Liocichla steerii,scientific,SpeciesMapping_11
9102,species,Taiwan Liocichla,common_en,SpeciesMapping_11
9102,species,stelio1,ml_species_code,SpeciesMapping_11
9103,species,Golden-breasted Fulvetta,common_en,SpeciesMapping_11
9103,species,Lioparus chrysotis,scientific,SpeciesMapping_11
9103,species,gobful1,ml_species_code,SpeciesMapping_11
9104,species,Bush Blackcap,common_en,SpeciesMapping_11
9104,species,Sylvia nigricapillus,scientific,SpeciesMapping_11
9104,species,busbla1,ml_species_code,SpeciesMapping_11
9105,species,Liosceles thoracicus,scientific,SpeciesMapping_11
9105,species,Rusty-belted Tapaculo,common_en,SpeciesMapping_11
9105,species,rubtap1,ml_species_code,SpeciesMapping_11
9106,species,Black-and-gold Cotinga,common_en,SpeciesMapping_11
9106,species,Lipaugus ater,scientific,SpeciesMapping_11
9106,species,bagcot1,ml_species_code,SpeciesMapping_11
9107,species,Gray-winged Cotinga,common_en,SpeciesMapping_11
9107,species,Lipaugus conditus,scientific,SpeciesMapping_11
9107,species,gywcot1,ml_species_code,SpeciesMapping_11
9108,species,Dusky Piha,common_en,SpeciesMapping_11
9108,species,Lipaugus fuscocinereus,scientific,SpeciesMapping_11
9108,species,duspih1,ml_species_code,SpeciesMapping_11
9109,species,Cinnamon-vented Piha,common_en,SpeciesMapping_11
9109,species,Lipaugus lanioides,scientific,SpeciesMapping_11
9109,species,civpih1,ml_species_code,SpeciesMapping_11
9110,species,Lipaugus streptophorus,scientific,SpeciesMapping_11
9110,species,Rose-collared Piha,common_en,SpeciesMapping_11
9110,species,rocpih1,ml_species_code,SpeciesMapping_11
9111,species,Lipaugus unirufus,scientific,SpeciesMapping_11
9111,species,Rufous Piha,common_en,SpeciesMapping_11
9111,species,rufpih1,ml_species_code,SpeciesMapping_11
9112,species,Lipaugus uropygialis,scientific,SpeciesMapping_11
9112,species,Scimitar-winged Piha,common_en,SpeciesMapping_11
9112,species,scwpih1,ml_species_code,SpeciesMapping_11
9113,species,Lipaugus vociferans,scientific,SpeciesMapping_11
9113,species,Screaming Piha,common_en,SpeciesMapping_11
9113,species,scrpih1,ml_species_code,SpeciesMapping_11
9114,species,Chestnut-capped Piha,common_en,SpeciesMapping_11
9114,species,Lipaugus weberi,scientific,SpeciesMapping_11
9114,species,chcpih1,ml_species_code,SpeciesMapping_11
9115,species,Lipotactes alienus,scientific,SpeciesMapping_11
9116,species,Lipotactes kabili,scientific,SpeciesMapping_11
9117,species,Lipotactes karnyi,scientific,SpeciesMapping_11
9118,species,Lipotactes maculatus,scientific,SpeciesMapping_11
9119,species,Lipotactes montanus,scientific,SpeciesMapping_11
9120,species,Lipotactes silvestris,scientific,SpeciesMapping_11
9121,species,Lipotactes virescens,scientific,SpeciesMapping_11
9122,species,Liquidambar styraciflua,scientific,SpeciesMapping_11
9123,species,Liriodendron tulipifera,scientific,SpeciesMapping_11
9124,species,Lissemys punctata,scientific,SpeciesMapping_11
9125,species,Lissodelphis borealis,scientific,SpeciesMapping_11
9125,species,northern right whale dolphin,common_en,SpeciesMapping_11
9125,species,t-11030304,ml_species_code,SpeciesMapping_11
9126,species,Lissodelphis,scientific,SpeciesMapping_11
9126,species,t-10586150,ml_species_code,SpeciesMapping_11
9127,species,Hartlaub's Bustard,common_en,SpeciesMapping_11
9127,species,Lissotis hartlaubii,scientific,SpeciesMapping_11
9127,species,harbus2,ml_species_code,SpeciesMapping_11
9128,species,Black-bellied Bustard,common_en,SpeciesMapping_11
9128,species,Lissotis melanogaster,scientific,SpeciesMapping_11
9128,species,bkbbus1,ml_species_code,SpeciesMapping_11
9129,species,Lissotriton vulgaris,scientific,SpeciesMapping_11
9130,species,Crawfish Frog,common_en,SpeciesMapping_11
9130,species,Lithobates areolatus,scientific,SpeciesMapping_11
9130,species,t-11129715,ml_species_code,SpeciesMapping_11
9131,species,Lithobates berlandieri,scientific,SpeciesMapping_11
9131,species,Rio Grande Frog,common_en,SpeciesMapping_11
9131,species,t-11106874,ml_species_code,SpeciesMapping_11
9132,species,Lithobates blairi,scientific,SpeciesMapping_11
9132,species,Plains Leopard Frog,common_en,SpeciesMapping_11
9132,species,t-11137929,ml_species_code,SpeciesMapping_11
9133,species,Lithobates bwana,scientific,SpeciesMapping_11
9134,species,Gopher Frog,common_en,SpeciesMapping_11
9134,species,Lithobates capito,scientific,SpeciesMapping_11
9134,species,t-11045592,ml_species_code,SpeciesMapping_11
9135,species,American Bullfrog,common_en,SpeciesMapping_11
9135,species,Lithobates catesbeianus,scientific,SpeciesMapping_11
9135,species,t-11113588,ml_species_code,SpeciesMapping_11
9136,species,Lithobates chiricahuensis,scientific,SpeciesMapping_11
9137,species,Green Frog,common_en,SpeciesMapping_11
9137,species,Lithobates clamitans,scientific,SpeciesMapping_11
9137,species,t-11154219,ml_species_code,SpeciesMapping_11
9138,species,Lithobates grylio,scientific,SpeciesMapping_11
9138,species,Pig Frog,common_en,SpeciesMapping_11
9138,species,t-11137555,ml_species_code,SpeciesMapping_11
9139,species,Lithobates heckscheri,scientific,SpeciesMapping_11
9139,species,River Frog,common_en,SpeciesMapping_11
9139,species,t-11114711,ml_species_code,SpeciesMapping_11
9140,species,Atlantic Coast Leopard Frog,common_en,SpeciesMapping_11
9140,species,Lithobates kauffeldi,scientific,SpeciesMapping_11
9140,species,t-12038016,ml_species_code,SpeciesMapping_11
9141,species,Lithobates magnaocularis,scientific,SpeciesMapping_11
9142,species,Lithobates montezumae,scientific,SpeciesMapping_11
9143,species,Lithobates onca,scientific,SpeciesMapping_11
9144,species,Lithobates palmipes,scientific,SpeciesMapping_11
9144,species,t-11135053,ml_species_code,SpeciesMapping_11
9145,species,Lithobates palustris,scientific,SpeciesMapping_11
9145,species,Pickerel Frog,common_en,SpeciesMapping_11
9145,species,t-11148801,ml_species_code,SpeciesMapping_11
9146,species,Lithobates pipiens,scientific,SpeciesMapping_11
9146,species,Northern Leopard Frog,common_en,SpeciesMapping_11
9146,species,t-11102562,ml_species_code,SpeciesMapping_11
9147,species,Lithobates septentrionalis,scientific,SpeciesMapping_11
9147,species,Mink Frog,common_en,SpeciesMapping_11
9147,species,t-11129171,ml_species_code,SpeciesMapping_11
9148,species,Lithobates sevosus,scientific,SpeciesMapping_11
9149,species,Lithobates sphenocephalus,scientific,SpeciesMapping_11
9149,species,Southern Leopard Frog,common_en,SpeciesMapping_11
9149,species,t-11144191,ml_species_code,SpeciesMapping_11
9150,species,Lithobates sylvaticus,scientific,SpeciesMapping_11
9150,species,Wood Frog,common_en,SpeciesMapping_11
9150,species,t-11044823,ml_species_code,SpeciesMapping_11
9151,species,Lithobates taylori,scientific,SpeciesMapping_11
9152,species,Lithobates vaillanti,scientific,SpeciesMapping_11
9152,species,Rana de Vaillant,common_en,SpeciesMapping_11
9152,species,t-11122765,ml_species_code,SpeciesMapping_11
9153,species,Lithobates vibicarius,scientific,SpeciesMapping_11
9153,species,t-11146486,ml_species_code,SpeciesMapping_11
9154,species,Carpenter Frog,common_en,SpeciesMapping_11
9154,species,Lithobates virgatipes,scientific,SpeciesMapping_11
9154,species,t-11144190,ml_species_code,SpeciesMapping_11
9155,species,Lithobates warszewitschii,scientific,SpeciesMapping_11
9156,species,Lithobates yavapaiensis,scientific,SpeciesMapping_11
9156,species,Lowland Leopard Frog,common_en,SpeciesMapping_11
9156,species,t-11143232,ml_species_code,SpeciesMapping_11
9157,species,Lithobates,scientific,SpeciesMapping_11
9157,species,t-12031904,ml_species_code,SpeciesMapping_11
9158,species,Lithocarpus fenestratus,scientific,SpeciesMapping_11
9159,species,Lithodytes lineatus,scientific,SpeciesMapping_11
9159,species,t-11041523,ml_species_code,SpeciesMapping_11
9160,species,Lithophane pertorrida,scientific,SpeciesMapping_11
9161,species,Lithoxenus heptapotamica,scientific,SpeciesMapping_11
9162,species,Litoria adelaidensis,scientific,SpeciesMapping_11
9163,species,Litoria amnicola,scientific,SpeciesMapping_11
9164,species,Litoria angiana,scientific,SpeciesMapping_11
9164,species,t-11132579,ml_species_code,SpeciesMapping_11
9165,species,Litoria balatus,scientific,SpeciesMapping_11
9166,species,Litoria bicolor,scientific,SpeciesMapping_11
9167,species,Litoria burrowsi,scientific,SpeciesMapping_11
9167,species,t-11047981,ml_species_code,SpeciesMapping_11
9168,species,Litoria calliscelis,scientific,SpeciesMapping_11
9169,species,Litoria contrastens,scientific,SpeciesMapping_11
9169,species,t-11150359,ml_species_code,SpeciesMapping_11
9170,species,Litoria cooloolensis,scientific,SpeciesMapping_11
9171,species,Litoria dentata,scientific,SpeciesMapping_11
9172,species,Litoria electrica,scientific,SpeciesMapping_11
9173,species,Litoria ewingii,scientific,SpeciesMapping_11
9173,species,t-11146799,ml_species_code,SpeciesMapping_11
9174,species,Eastern Dwarf Treefrog,common_en,SpeciesMapping_11
9174,species,Litoria fallax,scientific,SpeciesMapping_11
9174,species,t-11140960,ml_species_code,SpeciesMapping_11
9175,species,Litoria freycineti,scientific,SpeciesMapping_11
9175,species,t-11143085,ml_species_code,SpeciesMapping_11
9176,species,Litoria inermis,scientific,SpeciesMapping_11
9176,species,t-11118532,ml_species_code,SpeciesMapping_11
9177,species,Litoria jervisiensis,scientific,SpeciesMapping_11
9178,species,Litoria latopalmata,scientific,SpeciesMapping_11
9178,species,t-11129497,ml_species_code,SpeciesMapping_11
9179,species,Litoria littlejohni,scientific,SpeciesMapping_11
9180,species,Litoria microbelos,scientific,SpeciesMapping_11
9181,species,Litoria nasuta,scientific,SpeciesMapping_11
9181,species,t-11122145,ml_species_code,SpeciesMapping_11
9182,species,Litoria nigrofrenata,scientific,SpeciesMapping_11
9183,species,Litoria nigropunctata,scientific,SpeciesMapping_11
9184,species,Litoria olongburensis,scientific,SpeciesMapping_11
9185,species,Litoria paraewingi,scientific,SpeciesMapping_11
9186,species,Litoria peronii,scientific,SpeciesMapping_11
9186,species,t-11132643,ml_species_code,SpeciesMapping_11
9187,species,Litoria pinocchio,scientific,SpeciesMapping_11
9188,species,Litoria prora,scientific,SpeciesMapping_11
9189,species,Litoria quiritatus,scientific,SpeciesMapping_11
9190,species,Litoria revelata,scientific,SpeciesMapping_11
9190,species,t-11155836,ml_species_code,SpeciesMapping_11
9191,species,Litoria ridibunda,scientific,SpeciesMapping_11
9192,species,Litoria rothii,scientific,SpeciesMapping_11
9192,species,t-11153866,ml_species_code,SpeciesMapping_11
9193,species,Litoria rubella,scientific,SpeciesMapping_11
9193,species,t-11145379,ml_species_code,SpeciesMapping_11
9194,species,Litoria spaldingi,scientific,SpeciesMapping_11
9195,species,Litoria tornieri,scientific,SpeciesMapping_11
9196,species,Litoria tyleri,scientific,SpeciesMapping_11
9196,species,t-11124439,ml_species_code,SpeciesMapping_11
9197,species,Litoria verreauxii,scientific,SpeciesMapping_11
9197,species,t-11110542,ml_species_code,SpeciesMapping_11
9198,species,Litoria watsoni,scientific,SpeciesMapping_11
9199,species,Litoria,scientific,SpeciesMapping_11
9199,species,t-10556494,ml_species_code,SpeciesMapping_11
9200,species,Littoraria irrorata,scientific,SpeciesMapping_11
9201,species,Liuixalus hainanus,scientific,SpeciesMapping_11
9202,species,Liuixalus romeri,scientific,SpeciesMapping_11
